no_pais;no_sec_por;vl_fob;ano
Eslovênia;Produtos do reino ve..;38998146;2020
Eslovênia;Produtos minerais;9317115;2020
Espanha;Animais vivos e prod..;62458142;2020
Espanha;"Armas e munições; su..";303943;2020
Espanha;Calçado, chapéus e a..;5743065;2020
Espanha;Gorduras e óleos ani..;6111136;2020
Espanha;Instrumentos e apare..;10477342;2020
Espanha;Madeira, carvão vege..;27727353;2020
Espanha;Máquinas e aparelhos..;59148074;2020
Espanha;Material de transpor..;69419428;2020
Espanha;Matérias têxteis e s..;6494083;2020
Espanha;Mercadorias e produt..;5734489;2020
Espanha;Metais comuns e suas..;73085705;2020
Espanha;Objetos de arte, de ..;1740198;2020
Espanha;Obras de pedra, gess..;11643452;2020
Espanha;Pastas de madeira ou..;103701776;2020
Espanha;Peles, couros, peles..;3292689;2020
Espanha;Pérolas naturais ou ..;1296950;2020
Espanha;Plásticos e suas obr..;43207630;2020
Espanha;Produtos das indústr..;118844504;2020
Espanha;Produtos das indútri..;357760451;2020
Espanha;Produtos do reino ve..;1573942795;2020
Espanha;Produtos minerais;1514739122;2020
Estados Unidos;Animais vivos e prod..;446168103;2020
Estados Unidos;"Armas e munições; su..";188019639;2020
Estados Unidos;Calçado, chapéus e a..;140366967;2020
Estados Unidos;Gorduras e óleos ani..;35930752;2020
Estados Unidos;Instrumentos e apare..;184465257;2020
Estados Unidos;Madeira, carvão vege..;1435754527;2020
Estados Unidos;Máquinas e aparelhos..;3269874530;2020
Estados Unidos;Material de transpor..;2016766721;2020
Estados Unidos;Matérias têxteis e s..;104866115;2020
Estados Unidos;Mercadorias e produt..;338543378;2020
Estados Unidos;Metais comuns e suas..;3354065523;2020
Estados Unidos;Objetos de arte, de ..;42001848;2020
Estados Unidos;Obras de pedra, gess..;833700022;2020
Estados Unidos;Pastas de madeira ou..;1080301469;2020
Estados Unidos;Peles, couros, peles..;204180252;2020
Estados Unidos;Pérolas naturais ou ..;257811667;2020
Estados Unidos;Plásticos e suas obr..;609008326;2020
Estados Unidos;Produtos das indústr..;1449154627;2020
Estados Unidos;Produtos das indútri..;1911679411;2020
Estados Unidos;Produtos do reino ve..;1193517258;2020
Estados Unidos;Produtos minerais;2385351915;2020
Estônia;"Armas e munições; su..";68353;2020
Estônia;Calçado, chapéus e a..;273841;2020
Estônia;Instrumentos e apare..;178941;2020
Estônia;Madeira, carvão vege..;377982;2020
Estônia;Máquinas e aparelhos..;2540638;2020
Estônia;Material de transpor..;84184;2020
Estônia;Matérias têxteis e s..;7556;2020
Estônia;Mercadorias e produt..;30232;2020
Estônia;Metais comuns e suas..;7335459;2020
Estônia;Objetos de arte, de ..;1293;2020
Estônia;Obras de pedra, gess..;1141608;2020
Estônia;Pastas de madeira ou..;11153;2020
Estônia;Peles, couros, peles..;128034;2020
Estônia;Pérolas naturais ou ..;319579;2020
Estônia;Plásticos e suas obr..;361254;2020
Estônia;Produtos das indústr..;5128910;2020
Estônia;Produtos das indútri..;795646;2020
Estônia;Produtos do reino ve..;1001659;2020
Estônia;Produtos minerais;13403;2020
Etiópia;Animais vivos e prod..;539850;2020
Etiópia;Instrumentos e apare..;5514;2020
Etiópia;Máquinas e aparelhos..;2289106;2020
Etiópia;Material de transpor..;2369044;2020
Etiópia;Matérias têxteis e s..;37720;2020
Etiópia;Mercadorias e produt..;12270;2020
Etiópia;Metais comuns e suas..;641210;2020
Etiópia;Obras de pedra, gess..;137540;2020
Etiópia;Pastas de madeira ou..;447;2020
Etiópia;Peles, couros, peles..;16310;2020
Etiópia;Pérolas naturais ou ..;43;2020
Etiópia;Plásticos e suas obr..;253366;2020
Etiópia;Produtos das indústr..;73894;2020
Etiópia;Produtos das indútri..;1234578;2020
Etiópia;Produtos do reino ve..;308836;2020
Etiópia;Produtos minerais;3646851;2020
Falkland (Malvinas);Obras de pedra, gess..;86;2020
Falkland (Malvinas);Pérolas naturais ou ..;399;2020
Falkland (Malvinas);Plásticos e suas obr..;1599;2020
Falkland (Malvinas);Produtos das indútri..;81;2020
Falkland (Malvinas);Produtos do reino ve..;3105;2020
Falkland (Malvinas);Produtos minerais;8301;2020
Faroe, Ilhas;Animais vivos e prod..;1054;2020
Faroe, Ilhas;Calçado, chapéus e a..;2233;2020
Faroe, Ilhas;Madeira, carvão vege..;119135;2020
Faroe, Ilhas;Mercadorias e produt..;2098;2020
Faroe, Ilhas;Obras de pedra, gess..;47613;2020
Faroe, Ilhas;Produtos das indútri..;13514;2020
Faroe, Ilhas;Produtos do reino ve..;2674;2020
Faroe, Ilhas;Produtos minerais;14191;2020
Fiji;Calçado, chapéus e a..;81155;2020
Fiji;Instrumentos e apare..;2561;2020
Fiji;Máquinas e aparelhos..;185133;2020
Fiji;Material de transpor..;117;2020
Fiji;Matérias têxteis e s..;173;2020
Fiji;Mercadorias e produt..;421;2020
Fiji;Metais comuns e suas..;155208;2020
Fiji;Obras de pedra, gess..;385;2020
Fiji;Pastas de madeira ou..;598;2020
Fiji;Pérolas naturais ou ..;6564;2020
Fiji;Plásticos e suas obr..;7140;2020
Fiji;Produtos das indústr..;12259;2020
Fiji;Produtos das indútri..;266318;2020
Fiji;Produtos do reino ve..;84156;2020
Fiji;Produtos minerais;423;2020
Filipinas;Animais vivos e prod..;184187938;2020
Filipinas;"Armas e munições; su..";6701313;2020
Filipinas;Calçado, chapéus e a..;6786187;2020
Filipinas;Gorduras e óleos ani..;286637;2020
Filipinas;Instrumentos e apare..;4214351;2020
Filipinas;Madeira, carvão vege..;4873553;2020
Filipinas;Máquinas e aparelhos..;20550150;2020
Filipinas;Material de transpor..;86206614;2020
Filipinas;Matérias têxteis e s..;221303;2020
Filipinas;Mercadorias e produt..;592503;2020
Filipinas;Metais comuns e suas..;2005502;2020
Filipinas;Obras de pedra, gess..;95151;2020
Filipinas;Pastas de madeira ou..;4079427;2020
Filipinas;Peles, couros, peles..;1433268;2020
Filipinas;Pérolas naturais ou ..;33480;2020
Filipinas;Plásticos e suas obr..;2068165;2020
Filipinas;Produtos das indústr..;34729073;2020
Filipinas;Produtos das indútri..;57887366;2020
Filipinas;Produtos do reino ve..;19043676;2020
Filipinas;Produtos minerais;398791268;2020
Finlândia;Animais vivos e prod..;327758;2020
Finlândia;"Armas e munições; su..";54987;2020
Finlândia;Calçado, chapéus e a..;893457;2020
Finlândia;Instrumentos e apare..;400611;2020
Finlândia;Madeira, carvão vege..;2828891;2020
Finlândia;Máquinas e aparelhos..;20792572;2020
Finlândia;Material de transpor..;613715;2020
Finlândia;Matérias têxteis e s..;632214;2020
Finlândia;Mercadorias e produt..;38823;2020
Finlândia;Metais comuns e suas..;24251983;2020
Finlândia;Obras de pedra, gess..;19446;2020
Finlândia;Pastas de madeira ou..;15843;2020
Finlândia;Peles, couros, peles..;37843;2020
Finlândia;Pérolas naturais ou ..;14429;2020
Finlândia;Plásticos e suas obr..;302489;2020
Finlândia;Produtos das indústr..;2283866;2020
Finlândia;Produtos das indútri..;8344757;2020
Finlândia;Produtos do reino ve..;66557495;2020
Finlândia;Produtos minerais;165515515;2020
França;Animais vivos e prod..;2932016;2020
França;"Armas e munições; su..";3177179;2020
França;Calçado, chapéus e a..;59262723;2020
França;Gorduras e óleos ani..;2486242;2020
França;Instrumentos e apare..;14746598;2020
França;Madeira, carvão vege..;81442344;2020
França;Máquinas e aparelhos..;219978772;2020
França;Material de transpor..;168669635;2020
França;Matérias têxteis e s..;10743730;2020
França;Mercadorias e produt..;12562114;2020
França;Metais comuns e suas..;45186990;2020
França;Objetos de arte, de ..;800582;2020
França;Obras de pedra, gess..;6185122;2020
França;Pastas de madeira ou..;137342849;2020
França;Peles, couros, peles..;3017317;2020
França;Pérolas naturais ou ..;5965254;2020
França;Plásticos e suas obr..;24587434;2020
França;Produtos das indústr..;87922976;2020
França;Produtos das indútri..;597118548;2020
França;Produtos do reino ve..;160018841;2020
França;Produtos minerais;339648895;2020
Gabão;Animais vivos e prod..;21392990;2020
Gabão;Instrumentos e apare..;70852;2020
Gabão;Madeira, carvão vege..;1349;2020
Gabão;Máquinas e aparelhos..;2617939;2020
Gabão;Material de transpor..;731303;2020
Gabão;Matérias têxteis e s..;54190;2020
Gabão;Mercadorias e produt..;77302;2020
Gabão;Metais comuns e suas..;1296350;2020
Gabão;Obras de pedra, gess..;32738;2020
Gabão;Pastas de madeira ou..;58396;2020
Gabão;Pérolas naturais ou ..;110;2020
Gabão;Plásticos e suas obr..;114772;2020
Gabão;Produtos das indústr..;979;2020
Gabão;Produtos das indútri..;3034024;2020
Gabão;Produtos minerais;7132;2020
Gâmbia;Animais vivos e prod..;2915407;2020
Gâmbia;Calçado, chapéus e a..;376;2020
Gâmbia;Instrumentos e apare..;123;2020
Gâmbia;Madeira, carvão vege..;798088;2020
Gâmbia;Máquinas e aparelhos..;2481;2020
Gâmbia;Matérias têxteis e s..;796914;2020
Gâmbia;Mercadorias e produt..;117576;2020
Gâmbia;Metais comuns e suas..;54214;2020
Gâmbia;Obras de pedra, gess..;84472;2020
Gâmbia;Pastas de madeira ou..;210300;2020
Gâmbia;Peles, couros, peles..;333;2020
Gâmbia;Plásticos e suas obr..;9573;2020
Gâmbia;Produtos das indústr..;658515;2020
Gâmbia;Produtos das indútri..;83464229;2020
Gâmbia;Produtos do reino ve..;30921282;2020
Gâmbia;Produtos minerais;7933;2020
Gana;Animais vivos e prod..;29291574;2020
Gana;"Armas e munições; su..";22500;2020
Gana;Calçado, chapéus e a..;226669;2020
Gana;Gorduras e óleos ani..;715620;2020
Gana;Instrumentos e apare..;172585;2020
Gana;Madeira, carvão vege..;352;2020
Gana;Máquinas e aparelhos..;5796777;2020
Gana;Material de transpor..;4738488;2020
Gana;Matérias têxteis e s..;305430;2020
Gana;Mercadorias e produt..;1883482;2020
Gana;Metais comuns e suas..;3671661;2020
Gana;Obras de pedra, gess..;577590;2020
Gana;Pastas de madeira ou..;5658424;2020
Gana;Peles, couros, peles..;22142;2020
Gana;Pérolas naturais ou ..;637939;2020
Gana;Plásticos e suas obr..;2935838;2020
Gana;Produtos das indústr..;3701414;2020
Gana;Produtos das indútri..;136806262;2020
Gana;Produtos do reino ve..;1133648;2020
Gana;Produtos minerais;114870;2020
Geórgia;Animais vivos e prod..;38485507;2020
Geórgia;"Armas e munições; su..";420280;2020
Geórgia;Calçado, chapéus e a..;220294;2020
Geórgia;Instrumentos e apare..;39825;2020
Geórgia;Madeira, carvão vege..;39086;2020
Geórgia;Máquinas e aparelhos..;606967;2020
Geórgia;Matérias têxteis e s..;3148;2020
Geórgia;Mercadorias e produt..;51147;2020
Geórgia;Metais comuns e suas..;535;2020
Geórgia;Obras de pedra, gess..;73996;2020
Geórgia;Pastas de madeira ou..;255058;2020
Geórgia;Peles, couros, peles..;1881;2020
Geórgia;Pérolas naturais ou ..;23;2020
Geórgia;Plásticos e suas obr..;20942;2020
Geórgia;Produtos das indústr..;87184;2020
Geórgia;Produtos das indútri..;81012101;2020
Geórgia;Produtos do reino ve..;754531;2020
Geórgia;Produtos minerais;81858267;2020
Gibraltar;Animais vivos e prod..;28096;2020
Gibraltar;Gorduras e óleos ani..;1116;2020
Gibraltar;Instrumentos e apare..;26980;2020
Gibraltar;Madeira, carvão vege..;45;2020
Gibraltar;Máquinas e aparelhos..;7629;2020
Gibraltar;Material de transpor..;649;2020
Gibraltar;Matérias têxteis e s..;10063;2020
Gibraltar;Mercadorias e produt..;850;2020
Gibraltar;Metais comuns e suas..;761;2020
Gibraltar;Obras de pedra, gess..;421;2020
Gibraltar;Pastas de madeira ou..;208;2020
Gibraltar;Peles, couros, peles..;360;2020
Gibraltar;Plásticos e suas obr..;211;2020
Gibraltar;Produtos das indústr..;5917;2020
Gibraltar;Produtos das indútri..;98172;2020
Gibraltar;Produtos do reino ve..;16086;2020
Gibraltar;Produtos minerais;1385254;2020
Granada;Animais vivos e prod..;6064464;2020
Granada;Calçado, chapéus e a..;16538;2020
Granada;Instrumentos e apare..;530;2020
Granada;Madeira, carvão vege..;684660;2020
Granada;Máquinas e aparelhos..;44789;2020
Granada;Matérias têxteis e s..;96306;2020
Granada;Mercadorias e produt..;35533;2020
Granada;Metais comuns e suas..;73;2020
Granada;Obras de pedra, gess..;338372;2020
Granada;Pastas de madeira ou..;73;2020
Granada;Peles, couros, peles..;468;2020
Granada;Plásticos e suas obr..;15810;2020
Granada;Produtos das indústr..;58848;2020
Granada;Produtos das indútri..;700988;2020
Granada;Produtos do reino ve..;49169;2020
Grécia;Animais vivos e prod..;2307848;2020
Grécia;"Armas e munições; su..";176000;2020
Grécia;Calçado, chapéus e a..;2601289;2020
Grécia;Gorduras e óleos ani..;32296;2020
Grécia;Instrumentos e apare..;296466;2020
Grécia;Madeira, carvão vege..;381054;2020
Grécia;Máquinas e aparelhos..;1840407;2020
Grécia;Material de transpor..;115870;2020
Grécia;Matérias têxteis e s..;349650;2020
Grécia;Mercadorias e produt..;147426;2020
Grécia;Metais comuns e suas..;861678;2020
Grécia;Obras de pedra, gess..;480051;2020
Grécia;Pastas de madeira ou..;1500705;2020
Grécia;Peles, couros, peles..;34181;2020
Grécia;Pérolas naturais ou ..;30743;2020
Grécia;Plásticos e suas obr..;1029175;2020
Grécia;Produtos das indústr..;3408532;2020
Grécia;Produtos das indútri..;29606700;2020
Grécia;Produtos do reino ve..;100732441;2020
Grécia;Produtos minerais;51866214;2020
Groenlândia;Produtos das indústr..;484721;2020
Guadalupe;Calçado, chapéus e a..;823957;2020
Guadalupe;Instrumentos e apare..;1280;2020
Guadalupe;Madeira, carvão vege..;2928094;2020
Guadalupe;Máquinas e aparelhos..;944031;2020
Guadalupe;Matérias têxteis e s..;87851;2020
Guadalupe;Mercadorias e produt..;745972;2020
Guadalupe;Metais comuns e suas..;103261;2020
Guadalupe;Obras de pedra, gess..;285851;2020
Guadalupe;Pastas de madeira ou..;22662;2020
Guadalupe;Peles, couros, peles..;6092;2020
Guadalupe;Pérolas naturais ou ..;84;2020
Guadalupe;Plásticos e suas obr..;25189;2020
Guadalupe;Produtos das indústr..;5442;2020
Guadalupe;Produtos das indútri..;260672;2020
Guadalupe;Produtos do reino ve..;105196;2020
Guadalupe;Produtos minerais;15391;2020
Guam;Animais vivos e prod..;281601;2020
Guam;Calçado, chapéus e a..;249;2020
Guam;Instrumentos e apare..;220;2020
Guam;Matérias têxteis e s..;572;2020
Guam;Produtos das indútri..;338297;2020
Guatemala;Animais vivos e prod..;2788460;2020
Guatemala;"Armas e munições; su..";846216;2020
Guatemala;Calçado, chapéus e a..;2971701;2020
Guatemala;Gorduras e óleos ani..;359434;2020
Guatemala;Instrumentos e apare..;2417580;2020
Guatemala;Madeira, carvão vege..;13477334;2020
Guatemala;Máquinas e aparelhos..;62606321;2020
Guatemala;Material de transpor..;22549999;2020
Guatemala;Matérias têxteis e s..;1451047;2020
Guatemala;Mercadorias e produt..;4289790;2020
Guatemala;Metais comuns e suas..;17594688;2020
Guatemala;Objetos de arte, de ..;4770;2020
Guatemala;Obras de pedra, gess..;5542445;2020
Guatemala;Pastas de madeira ou..;9041636;2020
Guatemala;Peles, couros, peles..;146887;2020
Guatemala;Pérolas naturais ou ..;23667;2020
Guatemala;Plásticos e suas obr..;16244823;2020
Guatemala;Produtos das indústr..;34478588;2020
Guatemala;Produtos das indútri..;8848697;2020
Guatemala;Produtos do reino ve..;49316244;2020
Guatemala;Produtos minerais;1069921;2020
Guernsey;Peles, couros, peles..;30;2020
Guiana;Animais vivos e prod..;1788602;2020
Guiana;Calçado, chapéus e a..;391945;2020
Guiana;Gorduras e óleos ani..;2730364;2020
Guiana;Instrumentos e apare..;364967;2020
Guiana;Madeira, carvão vege..;2263584;2020
Guiana;Máquinas e aparelhos..;11683528;2020
Guiana;Material de transpor..;2019992;2020
Guiana;Matérias têxteis e s..;805692;2020
Guiana;Mercadorias e produt..;531082;2020
Guiana;Metais comuns e suas..;1902633;2020
Guiana;Obras de pedra, gess..;2682299;2020
Guiana;Pastas de madeira ou..;438772;2020
Guiana;Peles, couros, peles..;919;2020
Guiana;Plásticos e suas obr..;1868949;2020
Guiana;Produtos das indústr..;2163640;2020
Guiana;Produtos das indútri..;7191489;2020
Guiana;Produtos do reino ve..;732897;2020
Guiana;Produtos minerais;1492364;2020
Guiana Francesa;Calçado, chapéus e a..;1123559;2020
Guiana Francesa;Gorduras e óleos ani..;26032;2020
Guiana Francesa;Instrumentos e apare..;9891;2020
Guiana Francesa;Madeira, carvão vege..;191559;2020
Guiana Francesa;Máquinas e aparelhos..;2145951;2020
Guiana Francesa;Material de transpor..;76809;2020
Guiana Francesa;Matérias têxteis e s..;208833;2020
Guiana Francesa;Mercadorias e produt..;933790;2020
Guiana Francesa;Metais comuns e suas..;182926;2020
Guiana Francesa;Objetos de arte, de ..;16;2020
Guiana Francesa;Obras de pedra, gess..;180132;2020
Guiana Francesa;Pastas de madeira ou..;10390;2020
Guiana Francesa;Peles, couros, peles..;12115;2020
Guiana Francesa;Pérolas naturais ou ..;44980;2020
Guiana Francesa;Plásticos e suas obr..;50532;2020
Guiana Francesa;Produtos das indústr..;1007407;2020
Guiana Francesa;Produtos das indútri..;912112;2020
Guiana Francesa;Produtos do reino ve..;565511;2020
Guiana Francesa;Produtos minerais;49437;2020
Guiné;Animais vivos e prod..;4199521;2020
Guiné;Calçado, chapéus e a..;440;2020
Guiné;Instrumentos e apare..;9340;2020
Guiné;Madeira, carvão vege..;175374;2020
Guiné;Máquinas e aparelhos..;353872;2020
Guiné;Material de transpor..;293341;2020
Guiné;Matérias têxteis e s..;22071;2020
Guiné;Mercadorias e produt..;143205;2020
Guiné;Metais comuns e suas..;25505;2020
Guiné;Obras de pedra, gess..;4442;2020
Guiné;Pastas de madeira ou..;613849;2020
Guiné;Plásticos e suas obr..;1566710;2020
Guiné;Produtos das indústr..;1460582;2020
Guiné;Produtos das indútri..;79473482;2020
Guiné;Produtos do reino ve..;139219;2020
Guiné Equatorial;Animais vivos e prod..;5036976;2020
Guiné Equatorial;Calçado, chapéus e a..;8365;2020
Guiné Equatorial;Madeira, carvão vege..;33535;2020
Guiné Equatorial;Máquinas e aparelhos..;2816014;2020
Guiné Equatorial;Matérias têxteis e s..;3;2020
Guiné Equatorial;Mercadorias e produt..;141317;2020
Guiné Equatorial;Metais comuns e suas..;32049486;2020
Guiné Equatorial;Obras de pedra, gess..;232958;2020
Guiné Equatorial;Pastas de madeira ou..;11722;2020
Guiné Equatorial;Plásticos e suas obr..;11942;2020
Guiné Equatorial;Produtos das indústr..;75247;2020
Guiné Equatorial;Produtos das indútri..;4400206;2020
Guiné Equatorial;Produtos do reino ve..;26050;2020
Guiné Equatorial;Produtos minerais;449;2020
Guiné-Bissau;Animais vivos e prod..;235494;2020
Guiné-Bissau;Calçado, chapéus e a..;159049;2020
Guiné-Bissau;Gorduras e óleos ani..;83869;2020
Guiné-Bissau;Instrumentos e apare..;76;2020
Guiné-Bissau;Máquinas e aparelhos..;182801;2020
Guiné-Bissau;Material de transpor..;47;2020
Guiné-Bissau;Matérias têxteis e s..;17389;2020
Guiné-Bissau;Mercadorias e produt..;35188;2020
Guiné-Bissau;Metais comuns e suas..;94394;2020
Guiné-Bissau;Obras de pedra, gess..;1036;2020
Guiné-Bissau;Pastas de madeira ou..;12226;2020
Guiné-Bissau;Peles, couros, peles..;254;2020
Guiné-Bissau;Pérolas naturais ou ..;146;2020
Guiné-Bissau;Plásticos e suas obr..;13313;2020
Guiné-Bissau;Produtos das indústr..;8355;2020
Guiné-Bissau;Produtos das indútri..;2567620;2020
Guiné-Bissau;Produtos do reino ve..;48016;2020
Haiti;Animais vivos e prod..;9509762;2020
Haiti;Calçado, chapéus e a..;147305;2020
Haiti;Gorduras e óleos ani..;81168;2020
Haiti;Instrumentos e apare..;21462;2020
Haiti;Madeira, carvão vege..;6370687;2020
Haiti;Máquinas e aparelhos..;1977081;2020
Haiti;Material de transpor..;16877;2020
Haiti;Matérias têxteis e s..;577039;2020
Haiti;Mercadorias e produt..;219587;2020
Haiti;Metais comuns e suas..;5649281;2020
Haiti;Obras de pedra, gess..;7010912;2020
Haiti;Pastas de madeira ou..;27513;2020
Haiti;Peles, couros, peles..;5554;2020
Haiti;Plásticos e suas obr..;687375;2020
Haiti;Produtos das indústr..;2156164;2020
Haiti;Produtos das indútri..;18267479;2020
Haiti;Produtos do reino ve..;4084355;2020
Haiti;Produtos minerais;509464;2020
Heard e ilhas mcdonald, Ilha;Peles, couros, peles..;8312;2020
Honduras;Animais vivos e prod..;35590;2020
Honduras;Calçado, chapéus e a..;570173;2020
Honduras;Gorduras e óleos ani..;569;2020
Honduras;Instrumentos e apare..;1075395;2020
Honduras;Madeira, carvão vege..;4031950;2020
Honduras;Máquinas e aparelhos..;31651586;2020
Honduras;Material de transpor..;4067571;2020
Honduras;Matérias têxteis e s..;2111273;2020
Honduras;Mercadorias e produt..;2024424;2020
Honduras;Metais comuns e suas..;4845472;2020
Honduras;Obras de pedra, gess..;7585838;2020
Honduras;Pastas de madeira ou..;6688171;2020
Honduras;Peles, couros, peles..;6874;2020
Honduras;Pérolas naturais ou ..;2141;2020
Honduras;Plásticos e suas obr..;3964825;2020
Honduras;Produtos das indústr..;10027123;2020
Honduras;Produtos das indútri..;10244414;2020
Honduras;Produtos do reino ve..;13959140;2020
Honduras;Produtos minerais;381496;2020
Hong Kong;Animais vivos e prod..;1941224383;2020
Hong Kong;"Armas e munições; su..";126917;2020
Hong Kong;Calçado, chapéus e a..;4834880;2020
Hong Kong;Gorduras e óleos ani..;3068342;2020
Hong Kong;Instrumentos e apare..;1314700;2020
Hong Kong;Madeira, carvão vege..;475926;2020
Hong Kong;Máquinas e aparelhos..;38309043;2020
Hong Kong;Material de transpor..;97573;2020
Hong Kong;Matérias têxteis e s..;10728800;2020
Hong Kong;Mercadorias e produt..;468928;2020
Hong Kong;Metais comuns e suas..;50257252;2020
Hong Kong;Objetos de arte, de ..;223853;2020
Hong Kong;Obras de pedra, gess..;262221;2020
Hong Kong;Pastas de madeira ou..;450491;2020
Hong Kong;Peles, couros, peles..;37317062;2020
Hong Kong;Pérolas naturais ou ..;37912963;2020
Hong Kong;Plásticos e suas obr..;4993051;2020
Hong Kong;Produtos das indústr..;13151010;2020
Hong Kong;Produtos das indútri..;34532006;2020
Hong Kong;Produtos do reino ve..;4397509;2020
Hong Kong;Produtos minerais;143079306;2020
Hungria;Animais vivos e prod..;927492;2020
Hungria;"Armas e munições; su..";39615;2020
Hungria;Calçado, chapéus e a..;1795615;2020
Hungria;Instrumentos e apare..;437220;2020
Hungria;Madeira, carvão vege..;3792;2020
Hungria;Máquinas e aparelhos..;16431367;2020
Hungria;Material de transpor..;1540619;2020
Hungria;Matérias têxteis e s..;36471;2020
Hungria;Mercadorias e produt..;266926;2020
Hungria;Metais comuns e suas..;409218;2020
Hungria;Obras de pedra, gess..;118257;2020
Hungria;Pastas de madeira ou..;2795;2020
Hungria;Peles, couros, peles..;21188032;2020
Hungria;Pérolas naturais ou ..;1997;2020
Hungria;Plásticos e suas obr..;98162;2020
Hungria;Produtos das indústr..;1399085;2020
Hungria;Produtos das indútri..;7584015;2020
Hungria;Produtos do reino ve..;1254798;2020
Iêmen;Animais vivos e prod..;135163275;2020
Iêmen;Calçado, chapéus e a..;106517;2020
Iêmen;Instrumentos e apare..;143263;2020
Iêmen;Máquinas e aparelhos..;213431;2020
Iêmen;Material de transpor..;5424;2020
Iêmen;Matérias têxteis e s..;16162;2020
Iêmen;Mercadorias e produt..;13186;2020
Iêmen;Metais comuns e suas..;1046;2020
Iêmen;Obras de pedra, gess..;119713;2020
Iêmen;Pastas de madeira ou..;341971;2020
Iêmen;Plásticos e suas obr..;120495;2020
Iêmen;Produtos das indústr..;464674;2020
Iêmen;Produtos das indútri..;227581299;2020
Iêmen;Produtos do reino ve..;180964;2020
Iêmen;Produtos minerais;18232;2020
Ilha de Man;Animais vivos e prod..;116015;2020
Ilha de Man;Calçado, chapéus e a..;566;2020
Ilha de Man;Gorduras e óleos ani..;1273;2020
Ilha de Man;Madeira, carvão vege..;14366;2020
Ilha de Man;Máquinas e aparelhos..;904;2020
Ilha de Man;Matérias têxteis e s..;2673;2020
Ilha de Man;Mercadorias e produt..;500;2020
Ilha de Man;Metais comuns e suas..;2347;2020
Ilha de Man;Obras de pedra, gess..;6;2020
Ilha de Man;Pastas de madeira ou..;119;2020
Ilha de Man;Plásticos e suas obr..;1458;2020
Ilha de Man;Produtos das indústr..;2251;2020
Ilha de Man;Produtos das indútri..;37595;2020
Ilha de Man;Produtos do reino ve..;24605;2020
Ilha de Man;Produtos minerais;6425643;2020
Índia;Animais vivos e prod..;242110;2020
Índia;"Armas e munições; su..";289;2020
Índia;Calçado, chapéus e a..;1797607;2020
Índia;Gorduras e óleos ani..;249924105;2020
Índia;Instrumentos e apare..;8336684;2020
Índia;Madeira, carvão vege..;50926397;2020
Índia;Máquinas e aparelhos..;82150163;2020
Índia;Material de transpor..;9035922;2020
Índia;Matérias têxteis e s..;13745793;2020
Índia;Mercadorias e produt..;580806;2020
Índia;Metais comuns e suas..;104045524;2020
Índia;Objetos de arte, de ..;30832;2020
Índia;Obras de pedra, gess..;4827334;2020
Índia;Pastas de madeira ou..;15786623;2020
Índia;Peles, couros, peles..;15928895;2020
Índia;Pérolas naturais ou ..;238091501;2020
Índia;Plásticos e suas obr..;36918632;2020
Índia;Produtos das indústr..;172173741;2020
Índia;Produtos das indútri..;490061432;2020
Índia;Produtos do reino ve..;77053916;2020
Índia;Produtos minerais;1313085617;2020
Indonésia;Animais vivos e prod..;16762653;2020
Indonésia;"Armas e munições; su..";470109;2020
Indonésia;Calçado, chapéus e a..;3147380;2020
Indonésia;Gorduras e óleos ani..;302424;2020
Indonésia;Instrumentos e apare..;2097624;2020
Indonésia;Madeira, carvão vege..;2171275;2020
Indonésia;Máquinas e aparelhos..;29254818;2020
Indonésia;Material de transpor..;147426492;2020
Indonésia;Matérias têxteis e s..;308558111;2020
Indonésia;Mercadorias e produt..;484921;2020
Indonésia;Metais comuns e suas..;71111705;2020
Indonésia;Objetos de arte, de ..;16690;2020
Indonésia;Obras de pedra, gess..;3463290;2020
Indonésia;Pastas de madeira ou..;15336932;2020
Indonésia;Peles, couros, peles..;14101720;2020
Indonésia;Pérolas naturais ou ..;9228;2020
Indonésia;Plásticos e suas obr..;11963071;2020
Indonésia;Produtos das indústr..;42259645;2020
Indonésia;Produtos das indútri..;1399884428;2020
Indonésia;Produtos do reino ve..;59359209;2020
Indonésia;Produtos minerais;18350555;2020
Irã;Animais vivos e prod..;24685851;2020
Irã;Calçado, chapéus e a..;750;2020
Irã;Gorduras e óleos ani..;18307765;2020
Irã;Instrumentos e apare..;227103;2020
Irã;Madeira, carvão vege..;75;2020
Irã;Máquinas e aparelhos..;413716;2020
Irã;Material de transpor..;739;2020
Irã;Matérias têxteis e s..;2625;2020
Irã;Mercadorias e produt..;6163;2020
Irã;Metais comuns e suas..;345;2020
Irã;Obras de pedra, gess..;9986;2020
Irã;Pastas de madeira ou..;43;2020
Irã;Plásticos e suas obr..;362;2020
Irã;Produtos das indústr..;248966;2020
Irã;Produtos das indútri..;122390788;2020
Irã;Produtos do reino ve..;990269763;2020
Irã;Produtos minerais;307;2020
Iraque;Animais vivos e prod..;161258199;2020
Iraque;Calçado, chapéus e a..;102075;2020
Iraque;Gorduras e óleos ani..;392;2020
Iraque;Instrumentos e apare..;416906;2020
Iraque;Madeira, carvão vege..;2016;2020
Iraque;Máquinas e aparelhos..;4103681;2020
Iraque;Material de transpor..;313550;2020
Iraque;Matérias têxteis e s..;5412;2020
Iraque;Mercadorias e produt..;98785;2020
Iraque;Metais comuns e suas..;26052033;2020
Iraque;Objetos de arte, de ..;1917;2020
